z,f_z,f_prime,f_z_minus_1,f_z_plus_1,speed_z_minus_1,speed_z,speed_z_plus_1,x_z_minus_1,y_z_minus_1,S_z_minus_1,x_z,y_z,S_z,x_z_plus_1,y_z_plus_1,S_z_plus_1,margin_vs_prev,margin_vs_next,margin_vs_best_neighbor
45,0.351,0.011,0.34,0.362,0.44,0.451,0.462,14,42,101811.14891203228,14,41,101901.51269114655,14,40,101811.14891203225,90.36377911426825,90.36377911429736,90.36377911426825
45,0.352,0.011,0.341,0.363,0.441,0.452,0.463,14,42,102156.17425046873,14,41,102238.32314057261,14,40,102139.7444724479,82.14889010388288,98.57866812471184,82.14889010388288
45,0.353,0.011,0.342,0.364,0.442,0.453,0.464,14,42,102501.19958890518,14,41,102575.13358999864,14,40,102468.34003286355,73.9340010934684,106.79355713509722,73.9340010934684
45,0.354,0.011,0.343,0.365,0.443,0.454,0.465,14,42,102846.22492734162,14,41,102911.9440394247,14,40,102796.93559327922,65.71911208308302,115.0084461454826,65.71911208308302
45,0.355,0.011,0.344,0.366,0.444,0.455,0.466,14,42,103191.25026577798,14,41,103248.75448885074,14,40,103125.53115369487,57.50422307275585,123.22333515586797,57.50422307275585
45,0.356,0.011,0.345,0.367,0.445,0.456,0.467,14,42,103536.27560421443,14,41,103585.5649382768,14,40,103454.12671411052,49.28933406237047,131.43822416628245,49.28933406237047
45,0.357,0.011,0.346,0.368,0.446,0.457,0.468,14,42,103881.30094265088,14,41,103922.37538770284,14,40,103782.72227452617,41.07444505195599,139.65311317666783,41.07444505195599
45,0.358,0.011,0.347,0.369,0.447,0.458,0.469,14,42,104226.3262810873,14,41,104259.1858371289,14,40,104111.31783494184,32.85955604159972,147.8680021870532,32.85955604159972
45,0.359,0.011,0.348,0.37,0.448,0.459,0.47,14,42,104571.35161952375,14,41,104595.99628655493,14,40,104439.9133953575,24.644667031185236,156.08289119743858,24.644667031185236
45,0.36,0.011,0.349,0.371,0.449,0.46,0.471,14,42,104916.3769579602,14,41,104932.806735981,14,40,104768.50895577314,16.42977802079986,164.29778020785307,16.42977802079986
45,0.361,0.011,0.35,0.372,0.45,0.461,0.472,14,42,105261.40229639661,14,41,105269.617185407,14,40,105097.10451618879,8.214889010385377,172.51266921820934,8.214889010385377
45,0.362,0.011,0.351,0.373,0.451,0.462,0.473,14,42,105606.42763483306,14,41,105606.42763483306,14,40,105425.70007660447,0.0,180.72755822859472,0.0
45,0.38,0.012,0.368,0.392,0.468,0.48,0.492,14,42,111471.8583882525,14,41,111669.01572450189,14,40,111669.01572450189,197.15733624939458,0.0,0.0
45,0.381,0.012,0.369,0.393,0.469,0.481,0.493,14,42,111816.88372668892,14,41,112005.82617392796,14,40,111997.61128491754,188.9424472390383,8.214889010414481,8.214889010414481
45,0.382,0.012,0.37,0.394,0.47,0.482,0.494,14,42,112161.90906512536,14,41,112342.63662335399,14,40,112326.20684533319,180.72755822862382,16.42977802079986,16.42977802079986
45,0.383,0.012,0.371,0.395,0.471,0.483,0.495,14,42,112506.93440356181,14,41,112679.44707278005,14,40,112654.80240574887,172.51266921823844,24.644667031185236,24.644667031185236
45,0.384,0.012,0.372,0.396,0.472,0.484,0.496,14,42,112851.95974199823,14,41,113016.25752220608,14,40,112983.39796616451,164.29778020785307,32.85955604157061,32.85955604157061
45,0.385,0.012,0.373,0.397,0.473,0.485,0.497,14,42,113196.98508043468,14,41,113353.06797163212,14,40,113311.99352658016,156.08289119743858,41.07444505195599,41.07444505195599
45,0.386,0.012,0.374,0.398,0.474,0.486,0.498,14,42,113542.01041887113,14,41,113689.87842105818,14,40,113640.58908699581,147.8680021870532,49.28933406237047,49.28933406237047
45,0.387,0.012,0.375,0.399,0.475,0.487,0.499,14,42,113887.03575730755,14,41,114026.68887048421,14,40,113969.18464741149,139.65311317666783,57.504223072726745,57.504223072726745
45,0.388,0.012,0.376,0.4,0.476,0.488,0.5,14,42,114232.061095744,14,41,114363.49931991025,14,40,114297.78020782713,131.43822416625335,65.71911208311212,65.71911208311212
45,0.389,0.012,0.377,0.401,0.477,0.489,0.501,14,42,114577.08643418044,14,41,114700.30976933628,14,40,114626.37576824278,123.22333515583887,73.9340010934975,73.9340010934975
45,0.39,0.012,0.378,0.402,0.478,0.49,0.502,14,42,114922.11177261686,14,41,115037.12021876234,14,40,114954.97132865843,115.0084461454826,82.14889010391198,82.14889010391198
45,0.391,0.012,0.379,0.403,0.479,0.491,0.503,14,42,115267.13711105331,14,41,115373.93066818838,14,40,115283.5668890741,106.79355713506811,90.36377911426825,90.36377911426825
45,0.392,0.012,0.38,0.404,0.48,0.492,0.504,14,42,115612.16244948976,14,41,115710.74111761444,14,40,115612.16244948976,98.57866812468274,98.57866812468274,98.57866812468274
45,0.393,0.012,0.381,0.405,0.481,0.493,0.505,14,42,115957.18778792617,14,41,116047.55156704047,14,40,115940.7580099054,90.36377911429736,106.79355713506811,90.36377911429736
45,0.394,0.012,0.382,0.406,0.482,0.494,0.506,14,42,116302.21312636262,14,41,116384.36201646653,14,40,116269.35357032105,82.14889010391198,115.0084461454826,82.14889010391198
45,0.395,0.012,0.383,0.407,0.483,0.495,0.507,14,42,116647.23846479907,14,41,116721.17246589257,14,40,116597.94913073673,73.9340010934975,123.22333515583887,73.9340010934975
45,0.396,0.012,0.384,0.408,0.484,0.496,0.508,14,42,116992.26380323549,14,41,117057.98291531863,14,40,116926.54469115238,65.71911208314123,131.43822416625335,65.71911208314123
45,0.397,0.012,0.385,0.409,0.485,0.497,0.509,14,42,117337.28914167194,14,41,117394.79336474466,14,40,117255.14025156802,57.504223072726745,139.65311317663873,57.504223072726745
45,0.398,0.012,0.386,0.41,0.486,0.498,0.51,14,42,117682.31448010838,14,41,117731.60381417072,14,40,117583.73581198367,49.28933406234137,147.8680021870532,49.28933406234137
45,0.399,0.012,0.387,0.411,0.487,0.499,0.511,14,42,118027.3398185448,14,41,118068.41426359676,14,40,117912.33137239935,41.07444505195599,156.08289119740948,41.07444505195599
45,0.4,0.012,0.388,0.412,0.488,0.5,0.512,14,42,118372.36515698122,14,41,118405.22471302282,14,40,118240.926932815,32.85955604159972,164.29778020782396,32.85955604159972
45,0.401,0.012,0.389,0.413,0.489,0.501,0.513,14,42,118717.39049541767,14,41,118742.03516244885,14,40,118569.52249323064,24.644667031185236,172.51266921820934,24.644667031185236
45,0.402,0.012,0.39,0.414,0.49,0.502,0.514,14,42,119062.41583385412,14,41,119078.84561187492,14,40,118898.11805364629,16.42977802079986,180.72755822862382,16.42977802079986
45,0.403,0.012,0.391,0.415,0.491,0.503,0.515,14,42,119407.44117229054,14,41,119415.65606130095,14,40,119226.71361406194,8.214889010414481,188.9424472390092,8.214889010414481
45,0.404,0.012,0.392,0.416,0.492,0.504,0.516,14,42,119752.46651072698,14,41,119752.46651072698,14,40,119555.30917447759,0.0,197.15733624939458,0.0
45,0.421,0.013,0.408,0.434,0.508,0.521,0.534,14,42,125272.87192571,14,41,125478.24415096978,14,40,125470.0292619594,205.37222525977995,8.214889010385377,8.214889010385377
45,0.422,0.013,0.409,0.435,0.509,0.522,0.535,14,42,125617.89726414642,14,41,125815.05460039582,14,40,125798.62482237504,197.15733624939458,16.429778020770755,16.429778020770755
45,0.423,0.013,0.41,0.436,0.51,0.523,0.536,14,42,125962.92260258287,14,41,126151.86504982185,14,40,126127.22038279069,188.9424472389801,24.644667031156132,24.644667031156132
45,0.424,0.013,0.411,0.437,0.511,0.524,0.537,14,42,126307.94794101932,14,41,126488.67549924791,14,40,126455.81594320637,180.72755822859472,32.85955604154151,32.85955604154151
45,0.425,0.013,0.412,0.438,0.512,0.525,0.538,14,42,126652.97327945573,14,41,126825.48594867394,14,40,126784.41150362202,172.51266921820934,41.07444505192689,41.07444505192689
45,0.426,0.013,0.413,0.439,0.513,0.526,0.539,14,42,126997.99861789218,14,41,127162.2963981,14,40,127113.00706403767,164.29778020782396,49.28933406234137,49.28933406234137
45,0.427,0.013,0.414,0.44,0.514,0.527,0.54,14,42,127343.0239563286,14,41,127499.10684752604,14,40,127441.60262445331,156.08289119743858,57.504223072726745,57.504223072726745
45,0.428,0.013,0.415,0.441,0.515,0.528,0.541,14,42,127688.04929476505,14,41,127835.9172969521,14,40,127770.19818486896,147.8680021870532,65.71911208314123,65.71911208314123
45,0.429,0.013,0.416,0.442,0.516,0.529,0.542,14,42,128033.07463320147,14,41,128172.72774637814,14,40,128098.79374528461,139.65311317666783,73.9340010935266,73.9340010935266
45,0.43,0.013,0.417,0.443,0.517,0.53,0.543,14,42,128378.09997163792,14,41,128509.5381958042,14,40,128427.38930570026,131.43822416628245,82.14889010394108,82.14889010394108
45,0.431,0.013,0.418,0.444,0.518,0.531,0.544,14,42,128723.12531007436,14,41,128846.34864523023,14,40,128755.98486611593,123.22333515586797,90.36377911429736,90.36377911429736
45,0.432,0.013,0.419,0.445,0.519,0.532,0.545,14,42,129068.15064851078,14,41,129183.1590946563,14,40,129084.58042653158,115.0084461455117,98.57866812471184,98.57866812471184
45,0.433,0.013,0.42,0.446,0.52,0.533,0.546,14,42,129413.17598694723,14,41,129519.96954408233,14,40,129413.17598694723,106.79355713509722,106.79355713509722,106.79355713509722
45,0.434,0.013,0.421,0.447,0.521,0.534,0.547,14,42,129758.20132538368,14,41,129856.77999350839,14,40,129741.77154736288,98.57866812471184,115.0084461455117,98.57866812471184
45,0.435,0.013,0.422,0.448,0.522,0.535,0.548,14,42,130103.2266638201,14,41,130193.59044293442,14,40,130070.36710777855,90.36377911432646,123.22333515586797,90.36377911432646
45,0.436,0.013,0.423,0.449,0.523,0.536,0.549,14,42,130448.25200225654,14,41,130530.40089236049,14,40,130398.9626681942,82.14889010394108,131.43822416628245,82.14889010394108
45,0.437,0.013,0.424,0.45,0.524,0.537,0.55,14,42,130793.27734069299,14,41,130867.21134178652,14,40,130727.55822860985,73.9340010935266,139.65311317666783,73.9340010935266
45,0.438,0.013,0.425,0.451,0.525,0.538,0.551,14,42,131138.3026791294,14,41,131204.02179121255,14,40,131056.1537890255,65.71911208314123,147.8680021870532,65.71911208314123
45,0.439,0.013,0.426,0.452,0.526,0.539,0.552,14,42,131483.32801756586,14,41,131540.8322406386,14,40,131384.74934944118,57.50422307275585,156.08289119743858,57.50422307275585
45,0.44,0.013,0.427,0.453,0.527,0.54,0.553,14,42,131828.3533560023,14,41,131877.64269006465,14,40,131713.34490985682,49.28933406234137,164.29778020782396,49.28933406234137
45,0.441,0.013,0.428,0.454,0.528,0.541,0.554,14,42,132173.37869443872,14,41,132214.45313949068,14,40,132041.94047027247,41.07444505195599,172.51266921820934,41.07444505195599
45,0.442,0.013,0.429,0.455,0.529,0.542,0.555,14,42,132518.40403287517,14,41,132551.2635889167,14,40,132370.53603068812,32.85955604154151,180.72755822859472,32.85955604154151
45,0.443,0.013,0.43,0.456,0.53,0.543,0.556,14,42,132863.42937131162,14,41,132888.07403834278,14,40,132699.1315911038,24.644667031156132,188.9424472389801,24.644667031156132
45,0.444,0.013,0.431,0.457,0.531,0.544,0.557,14,42,133208.45470974804,14,41,133224.8844877688,14,40,133027.72715151944,16.429778020770755,197.15733624936547,16.429778020770755
45,0.445,0.013,0.432,0.458,0.532,0.545,0.558,14,42,133553.4800481845,14,41,133561.69493719487,14,40,133356.3227119351,8.214889010385377,205.37222525977995,8.214889010385377
45,0.46,0.014,0.446,0.474,0.546,0.56,0.574,14,42,138383.8347862946,14,41,138613.85167858558,14,40,138613.85167858555,230.0168922909652,2.9103830456733704e-11,2.9103830456733704e-11
45,0.461,0.014,0.447,0.475,0.547,0.561,0.575,14,42,138728.86012473103,14,41,138950.6621280116,14,40,138942.4472390012,221.8020032805798,8.214889010414481,8.214889010414481
45,0.462,0.014,0.448,0.476,0.548,0.562,0.576,14,42,139073.88546316748,14,41,139287.47257743767,14,40,139271.04279941684,213.58711427019443,16.429778020828962,16.429778020828962
45,0.463,0.014,0.449,0.477,0.549,0.563,0.577,14,42,139418.91080160392,14,41,139624.2830268637,14,40,139599.6383598325,205.37222525977995,24.64466703121434,24.64466703121434
45,0.464,0.014,0.45,0.478,0.55,0.564,0.578,14,42,139763.93614004034,14,41,139961.09347628977,14,40,139928.23392024817,197.15733624942368,32.85955604159972,32.85955604159972
45,0.465,0.014,0.451,0.479,0.551,0.565,0.579,14,42,140108.9614784768,14,41,140297.9039257158,14,40,140256.82948066382,188.9424472390092,41.074445051985094,41.074445051985094
45,0.466,0.014,0.452,0.48,0.552,0.566,0.58,14,42,140453.98681691324,14,41,140634.71437514183,14,40,140585.42504107943,180.72755822859472,49.289334062399575,49.289334062399575
45,0.467,0.014,0.453,0.481,0.553,0.567,0.581,14,42,140799.01215534966,14,41,140971.52482456787,14,40,140914.0206014951,172.51266921820934,57.50422307275585,57.50422307275585
45,0.468,0.014,0.454,0.482,0.554,0.568,0.582,14,42,141144.0374937861,14,41,141308.33527399393,14,40,141242.61616191076,164.29778020782396,65.71911208317033,65.71911208317033
45,0.469,0.014,0.455,0.483,0.555,0.569,0.583,14,42,141489.06283222255,14,41,141645.14572341993,14,40,141571.2117223264,156.08289119738038,73.9340010935266,73.9340010935266
45,0.47,0.014,0.456,0.484,0.556,0.57,0.584,14,42,141834.08817065897,14,41,141981.956172846,14,40,141899.80728274205,147.8680021870241,82.14889010394108,82.14889010394108
45,0.471,0.014,0.457,0.485,0.557,0.571,0.585,14,42,142179.11350909542,14,41,142318.76662227203,14,40,142228.40284315773,139.65311317660962,90.36377911429736,90.36377911429736
45,0.472,0.014,0.458,0.486,0.558,0.572,0.586,14,42,142524.13884753187,14,41,142655.5770716981,14,40,142556.99840357338,131.43822416622424,98.57866812471184,98.57866812471184
45,0.473,0.014,0.459,0.487,0.559,0.573,0.587,14,42,142869.1641859683,14,41,142992.38752112412,14,40,142885.59396398903,123.22333515583887,106.79355713509722,106.79355713509722
45,0.474,0.014,0.46,0.488,0.56,0.574,0.588,14,42,143214.18952440473,14,41,143329.1979705502,14,40,143214.18952440468,115.00844614545349,115.0084461455117,115.00844614545349
45,0.475,0.014,0.461,0.489,0.561,0.575,0.589,14,42,143559.21486284118,14,41,143666.00841997622,14,40,143542.78508482035,106.79355713503901,123.22333515586797,106.79355713503901
45,0.476,0.014,0.462,0.49,0.562,0.576,0.59,14,42,143904.2402012776,14,41,144002.81886940228,14,40,143871.380645236,98.57866812468274,131.43822416628245,98.57866812468274
45,0.477,0.014,0.463,0.491,0.563,0.577,0.591,14,42,144249.26553971405,14,41,144339.62931882832,14,40,144199.97620565165,90.36377911426825,139.65311317666783,90.36377911426825
45,0.478,0.014,0.464,0.492,0.564,0.578,0.592,14,42,144594.2908781505,14,41,144676.43976825438,14,40,144528.57176606733,82.14889010388288,147.8680021870532,82.14889010388288
45,0.479,0.014,0.465,0.493,0.565,0.579,0.593,14,42,144939.3162165869,14,41,145013.2502176804,14,40,144857.16732648297,73.9340010934975,156.08289119743858,73.9340010934975
45,0.48,0.014,0.466,0.494,0.566,0.58,0.594,14,42,145284.34155502333,14,41,145350.06066710645,14,40,145185.76288689862,65.71911208311212,164.29778020782396,65.71911208311212
45,0.481,0.014,0.467,0.495,0.567,0.581,0.595,14,42,145629.36689345978,14,41,145686.87111653248,14,40,145514.35844731427,57.50422307269764,172.51266921820934,57.50422307269764
45,0.482,0.014,0.468,0.496,0.568,0.582,0.596,14,42,145974.3922318962,14,41,146023.6815659585,14,40,145842.95400772995,49.289334062312264,180.7275582285656,49.289334062312264
45,0.483,0.014,0.469,0.497,0.569,0.583,0.597,14,42,146319.41757033262,14,41,146360.49201538457,14,40,146171.5495681456,41.07444505195599,188.9424472389801,41.07444505195599
45,0.484,0.014,0.47,0.498,0.57,0.584,0.598,14,42,146664.44290876907,14,41,146697.3024648106,14,40,146500.14512856124,32.85955604154151,197.15733624936547,32.85955604154151
45,0.485,0.014,0.471,0.499,0.571,0.585,0.599,14,42,147009.4682472055,14,41,147034.11291423667,14,40,146828.7406889769,24.644667031156132,205.37222525977995,24.644667031156132
45,0.486,0.014,0.472,0.5,0.572,0.586,0.6,14,42,147354.49358564193,14,41,147370.9233636627,14,40,147157.33624939257,16.429778020770755,213.58711427013623,16.429778020770755
45,0.487,0.014,0.473,0.501,0.573,0.587,0.601,14,42,147699.51892407838,14,41,147707.73381308877,14,40,147485.93180980821,8.214889010385377,221.8020032805507,8.214889010385377
45,0.5,0.015,0.485,0.515,0.585,0.6,0.615,14,42,151839.8229853156,14,41,152086.26965562737,14,40,152086.26965562737,246.44667031176505,0.0,0.0
45,0.501,0.015,0.486,0.516,0.586,0.601,0.616,14,42,152184.84832375206,14,41,152423.0801050534,14,40,152414.86521604302,238.23178130135057,8.214889010385377,8.214889010385377
45,0.502,0.015,0.487,0.517,0.587,0.602,0.617,14,42,152529.87366218847,14,41,152759.89055447947,14,40,152743.46077645867,230.0168922909943,16.42977802079986,16.42977802079986
45,0.503,0.015,0.488,0.518,0.588,0.603,0.618,14,42,152874.89900062492,14,41,153096.7010039055,14,40,153072.05633687432,221.8020032805798,24.644667031185236,24.644667031185236
45,0.504,0.015,0.489,0.519,0.589,0.604,0.619,14,42,153219.92433906137,14,41,153433.51145333156,14,40,153400.65189729,213.58711427019443,32.85955604157061,32.85955604157061
45,0.505,0.015,0.49,0.52,0.59,0.605,0.62,14,42,153564.9496774978,14,41,153770.3219027576,14,40,153729.24745770564,205.37222525980906,41.07444505195599,41.07444505195599
45,0.506,0.015,0.491,0.521,0.591,0.606,0.621,14,42,153909.97501593424,14,41,154107.13235218363,14,40,154057.8430181213,197.15733624939458,49.28933406234137,49.28933406234137
45,0.507,0.015,0.492,0.522,0.592,0.607,0.622,14,42,154255.00035437068,14,41,154443.94280160966,14,40,154386.43857853694,188.9424472389801,57.504223072726745,57.504223072726745
45,0.508,0.015,0.493,0.523,0.593,0.608,0.623,14,42,154600.0256928071,14,41,154780.75325103573,14,40,154715.03413895261,180.72755822862382,65.71911208311212,65.71911208311212
45,0.509,0.015,0.494,0.524,0.594,0.609,0.624,14,42,154945.05103124355,14,41,155117.56370046176,14,40,155043.62969936826,172.51266921820934,73.9340010934975,73.9340010934975
45,0.51,0.015,0.495,0.525,0.595,0.61,0.625,14,42,155290.07636968,14,41,155454.37414988782,14,40,155372.2252597839,164.29778020782396,82.14889010391198,82.14889010391198
45,0.511,0.015,0.496,0.526,0.596,0.611,0.626,14,42,155635.10170811642,14,41,155791.18459931386,14,40,155700.8208201996,156.08289119743858,90.36377911426825,90.36377911426825
45,0.512,0.015,0.497,0.527,0.597,0.612,0.627,14,42,155980.12704655287,14,41,156127.99504873992,14,40,156029.41638061524,147.8680021870532,98.57866812468274,98.57866812468274
45,0.513,0.015,0.498,0.528,0.598,0.613,0.628,14,42,156325.1523849893,14,41,156464.80549816595,14,40,156358.01194103088,139.65311317663873,106.79355713506811,106.79355713506811
45,0.514,0.015,0.499,0.529,0.599,0.614,0.629,14,42,156670.17772342576,14,41,156801.615947592,14,40,156686.60750144653,131.43822416625335,115.0084461454826,115.0084461454826
45,0.515,0.015,0.5,0.53,0.6,0.615,0.63,14,42,157015.20306186218,14,41,157138.42639701805,14,40,157015.2030618622,123.22333515586797,123.22333515583887,123.22333515583887
45,0.516,0.015,0.501,0.531,0.601,0.616,0.631,14,42,157360.22840029863,14,41,157475.23684644408,14,40,157343.79862227786,115.00844614545349,131.43822416622424,115.00844614545349
45,0.517,0.015,0.502,0.532,0.602,0.617,0.632,14,42,157705.25373873507,14,41,157812.04729587014,14,40,157672.39418269348,106.79355713506811,139.65311317666783,106.79355713506811
