mid_price_here,mid_price_there,transportFees,exportTariff,importTariff,sugarPrice,sunlightIndex
560,560.25,1.1,10.5,-3.5,201.5437106,54.7
566,565.75,1.1,10.5,-3.5,201.6369079,54.69
567,567.25,1.1,10.5,-3.5,201.7296005,54.68
569,569.25,1.1,10.5,-3.5,201.7584056,54.67
569,568.75,1.1,10.5,-3.5,201.6108272,54.66
568,568.25,1.1,10.5,-3.5,201.6691387,54.65
566,565.75,1.1,10.5,-3.5,201.6198969,54.64
564,563.75,1.1,10.5,-3.5,201.6534191,54.63
565,564.75,1.1,10.5,-3.5,201.8099237,54.62
561,561.25,1.1,10.5,-3.5,201.7264241,54.61
562,561.75,1.1,10.5,-3.5,201.6402446,54.6
561,560.75,1.1,10.5,-3.5,201.5524136,54.59
564,564.25,1.1,10.5,-3.5,201.8830962,54.58
564,564.25,1.1,10.5,-3.5,201.589677,54.57
567,566.75,1.1,10.5,-3.5,201.7458989,54.56
564,563.75,1.1,10.5,-3.5,201.5466564,54.55
564,563.75,1.1,10.5,-3.5,201.411951,54.54
564,563.75,1.1,10.5,-3.5,201.6675109,54.53
568.5,566.25,1.1,10.5,-3.5,201.964635,54.52
570,569.75,1.1,10.5,-3.5,202.0045352,54.51
571,570.75,1.1,10.5,-3.5,202.071242,54.5
573,572.75,1.1,10.5,-3.5,202.2269001,54.49
574,573.75,1.1,10.5,-3.5,202.1477265,54.48
571,570.75,1.1,10.5,-3.5,202.1131123,54.47
567,567.25,1.1,10.5,-3.5,202.0268512,54.46
568,567.75,1.1,10.5,-3.5,201.7433179,54.45
568,567.75,1.1,10.5,-3.5,201.2965464,54.44
564,566.25,1.1,10.5,-3.5,201.0281658,54.43
566,566.25,1.1,10.5,-3.5,201.1839843,54.42
571,571.25,1.1,10.5,-3.5,201.6113652,54.41
570,570.25,1.1,10.5,-3.5,201.5405274,54.4
569,568.75,1.1,10.5,-3.5,201.4119729,54.39
565,565.25,1.1,10.5,-3.5,201.2450372,54.38
571,570.75,1.1,10.5,-3.5,201.4046485,54.37
570,569.75,1.1,10.5,-3.5,201.6117188,54.36
571,571.25,1.1,10.5,-3.5,202.0737074,54.35
574,574.25,1.1,10.5,-3.5,202.2957466,54.34
568,569.75,1.1,10.5,-3.5,202.2843022,54.33
568,568.25,1.1,10.5,-3.5,202.1464275,54.32
569,569.25,1.1,10.5,-3.5,202.4065614,54.31
571,571.25,1.1,10.5,-3.5,202.679375,54.3
568,568.25,1.1,10.5,-3.5,202.6177959,54.29
565,565.25,1.1,10.5,-3.5,202.4266165,54.28
568,567.75,1.1,10.5,-3.5,202.5363406,54.27
569,569.25,1.1,10.5,-3.5,202.6634462,54.26
571,571.25,1.1,10.5,-3.5,202.6832121,54.25
572,572.25,1.1,10.5,-3.5,202.4851067,54.24
570,569.75,1.1,10.5,-3.5,202.467516,54.23
566,566.25,1.1,10.5,-3.5,202.2754922,54.22
566,565.75,1.1,10.5,-3.5,202.4618511,54.21
569,569.25,1.1,10.5,-3.5,202.5074917,54.2
568,568.25,1.1,10.5,-3.5,202.0498606,54.19
566,565.75,1.1,10,-3.5,201.9564358,54.18
567,566.75,1.1,10,-3.5,201.8919702,54.17
564,564.25,1.1,10,-3.5,201.6587491,54.16
565,564.75,1.1,10,-3.5,201.4880061,54.15
564,564.25,1.1,10,-3.5,201.4918637,54.14
564.5,566.25,1.1,10,-3.5,201.6970997,54.13
567,566.75,1.1,10,-3.5,201.7323631,54.12
570,570.25,1.1,10,-3.5,201.8210848,54.11
570,570.25,1.1,10,-3.5,201.7925054,54.1
570,569.75,1.1,10,-3.5,201.801419,54.09
568,567.75,1.1,10,-3.5,201.6314505,54.08
567,567.25,1.1,10,-3.5,201.7561775,54.07
569,568.75,1.1,10,-3.5,201.8442428,54.06
570,569.75,1.1,10,-3.5,201.9656454,54.05
572,571.75,1.1,10,-3.5,202.3068378,54.04
575,574.75,1.1,10,-3.5,202.4506411,54.03
575,575,1.1,10,-3.5,202.8871419,54.02
577,576.75,1.1,10,-3.5,202.9833244,54.01
576,575.75,1.1,10,-3.5,202.9248308,54
579,578.75,1.1,10,-3.5,203.1822031,53.99
580,580.25,1.1,10,-3.5,203.4260073,53.98
581,581.25,1.1,10,-3.5,203.5023132,53.97
583,583.25,1.1,10,-3.5,203.6930021,53.96
583.5,583.5,1.1,10,-3.5,203.7178274,53.95
583.5,583.5,1.1,10,-3.5,204.0957728,53.94
585,585.25,1.1,10,-3.5,204.0885193,53.93
589,588.75,1.1,10,-3.5,204.2912068,53.92
590,589.75,1.1,10,-3.5,204.5166338,53.91
591,590.75,1.1,10,-3.5,204.304249,53.9
590,590.25,1.1,10,-3.5,204.2116619,53.89
587,586.75,1.1,10,-3.5,204.2073297,53.88
588,587.75,1.1,10,-3.5,204.1884727,53.87
589,589.25,1.1,10,-3.5,204.1234097,53.86
584,584.25,1.1,10,-3.5,203.9516357,53.85
585,585.25,1.1,10,-3.5,203.8552776,53.84
581,581.25,1.1,10,-3.5,203.6091234,53.83
581,581.25,1.1,10,-3.5,203.7013957,53.82
577,577.25,1.1,10,-3.5,203.5676644,53.81
578,577.75,1.1,10,-3.5,203.8059321,53.8
575.5,577.5,1.1,10,-3.5,203.6564026,53.79
581,580.75,1.1,10,-3.5,203.8814384,53.78
584,583.75,1.1,10,-3.5,203.955727,53.77
581,581.25,1.1,10,-3.5,203.9183854,53.76
581,581.25,1.1,10,-3.5,204.0997521,53.75
582,581.75,1.1,10,-3.5,203.9318033,53.74
582,581.75,1.1,10,-3.5,203.7441334,53.73
582,581.75,1.1,10,-3.5,203.9532762,53.72
580,580.25,1.1,10,-3.5,203.880779,53.71
578,578.25,1.1,10,-3.5,203.7315554,53.7
577,575.25,1.1,10,-3.5,203.7116982,53.69
576.5,574.75,1.1,10,-3.5,203.8318618,53.68
572,572.25,1.1,10,-3.5,203.5282641,53.67
575,574.75,1.1,10,-3.5,203.8583961,53.66
577,576.75,1.1,10,-3.5,203.9955048,53.65
578,577.75,1.1,10,-3.5,203.8419573,53.64
576,576.25,1.1,10,-3.5,203.8092292,53.63
575,575.25,1.1,10,-3.5,203.7696897,53.62
575,575.25,1.1,10,-3.5,203.669629,53.61
577,577.25,1.1,10,-3.5,203.9953772,53.6
581,580.75,1.1,10,-3.5,204.1898946,53.59
579,579.25,1.1,10,-3.5,204.0503132,53.58
581,580.75,1.1,10,-3.5,204.0019896,53.57
584,584.25,1.1,10,-3.5,204.267706,53.56
585.5,583.25,1.1,10,-3.5,204.0349371,53.55
584,583.75,1.1,10,-3.5,203.9441717,53.54
584,584.25,1.1,10,-3.5,203.8567826,53.53
582,581.75,1.1,10,-3.5,203.5795373,53.52
580,579.75,1.1,10,-3.5,203.8270594,53.51
579,579.25,1.1,10,-3.5,203.81898,53.5
580,579.75,1.1,10,-3.5,203.8196284,53.49
585,585.25,1.1,10,-3.5,203.8830343,53.48
589,589.25,1.1,10,-3.5,204.3268416,53.47
589,589.25,1.1,10,-3.5,204.4044979,53.46
590,589.75,1.1,10,-3.5,204.4171494,53.45
589,589.25,1.1,10,-3.5,204.2182594,53.44
590,590.25,1.1,10,-3.5,204.0441808,53.43
589,589.25,1.1,10,-3.5,204.0031248,53.42
591,591.25,1.1,10,-3.5,204.1771548,53.41
594,593.75,1.1,10,-3.5,204.3949682,53.4
592,591.75,1.1,10,-3.5,204.0812858,53.39
592,591.75,1.1,10,-3.5,203.8629131,53.38
592,592.25,1.1,10,-3.5,203.9664758,53.37
595,594.75,1.1,10,-3.5,204.1621539,53.36
590,590.25,1.1,10,-3.5,203.988635,53.35
594,594.25,1.1,10,-3.5,204.2156409,53.34
595,595.25,1.1,10,-3.5,204.1736304,53.33
597,595.25,1.1,10,-3.5,204.3008109,53.32
594,594.25,1.1,10,-3.5,204.4212065,53.31
598,597.75,1.1,10,-3.5,204.50037,53.3
598,598,1.1,10,-3.5,204.3837628,53.29
594,593.75,1.1,10,-3.5,204.1575693,53.28
594,593.75,1.1,10,-3.5,204.2333482,53.27
595,595.25,1.1,10,-3.5,204.3803599,53.26
595,594.75,1.1,10,-3.5,204.1390674,53.25
596,595.75,1.1,10,-3.5,204.2115695,53.24
601,600.75,1.1,10,-3.5,204.4763136,53.23
600,599.75,1.1,10,-3.5,204.4233669,53.22
602,602.25,1.1,10,-3.5,204.4528992,53.21
603,602.75,1.1,10,-3.5,204.4073614,53.2
599,599.25,1.1,10,-3.5,204.134679,53.19
598,598.25,1.1,10,-3.5,203.9112981,53.18
596,595.75,1.1,10,-3.5,203.806492,53.17
593,593.25,1.1,10,-3.5,203.7520678,53.16
592,592.25,1.1,10,-3.5,203.7325409,53.15
590,590.25,1.1,10,-3.5,203.5841466,53.14
589,588.75,1.1,10,-3.5,203.6102134,53.13
588,588.25,1.1,10,-3.5,203.670869,53.12
591,591.25,1.1,10,-3.5,203.9341243,53.11
587,586.75,1.1,10,-3.5,203.7644605,53.1
590,591.75,1.1,10,-3.5,204.1967145,53.09
596,595.75,1.1,10,-3.5,204.3947166,53.08
597,597.25,1.1,10,-3.5,204.2733963,53.07
599,598.75,1.1,10,-3.5,204.4572978,53.06
602,601.75,1.1,10,-3.5,204.7281627,53.05
606,606.25,1.1,10,-3.5,205.1456761,53.04
606,606.25,1.1,10,-3.5,205.0690847,53.03
605,604.75,1.1,10,-3.5,205.02094,53.02
602,602.25,1.1,10,-3.5,204.8952062,53.01
605,605.25,1.1,10,-3.5,205.1016168,53
601,601.25,1.1,10,-3.5,204.9704465,52.99
601,601.25,1.1,10,-3.5,205.1503513,52.98
598,598.25,1.1,10,-3.5,204.8722195,52.97
602,602.25,1.1,10,-3.5,205.0219628,52.96
600,599.75,1.1,10,-3.5,204.983865,52.95
601,600.75,1.1,10,-3.5,204.9506103,52.94
598,597.75,1.1,10,-3.5,204.8574255,52.93
600,599.75,1.1,10,-3.5,204.9824232,52.92
598,597.75,1.1,10,-3.5,204.8840459,52.91
599,598.75,1.1,10,-3.5,205.0489264,52.9
596,596.25,1.1,10,-3.5,204.8825918,52.89
591,590.75,1.1,10,-3.5,204.6417395,52.88
588,588.25,1.1,10,-3.5,204.5672429,52.87
588,587.75,1.1,10,-3.5,204.4201056,52.86
587,586.75,1.1,10,-3.5,204.8020251,52.85
592,591.75,1.1,10,-3.5,205.1250829,52.84
594,593.75,1.1,10,-3.5,205.137361,52.83
591,591.25,1.1,10,-3.5,205.014375,52.82
593,593.25,1.1,10,-3.5,205.0684377,52.81
594,593.75,1.1,10,-3.5,205.1962315,52.8
595,595.25,1.1,10,-3.5,204.9520883,52.79
596,595.75,1.1,10,-3.5,205.2331209,52.78
594,593.75,1.1,10,-3.5,205.1407404,52.77
595,594.75,1.1,10,-3.5,204.9302457,52.76
594,594.25,1.1,10,-3.5,204.6247314,52.75
596,596.25,1.1,10,-3.5,204.6739722,52.74
592,592.25,1.1,10,-3.5,204.4783676,52.73
591,590.75,1.1,10,-3.5,204.3139018,52.72
588,587.75,1.1,10,-3.5,204.0538929,52.71
590,589.75,1.1,10,-3.5,204.0645898,52.7
589,588.75,1.1,10,-3.5,203.9821525,52.69
585,585.25,1.1,10,-3.5,204.0719188,52.68
585,585.25,1.1,10,-3.5,204.1843384,52.67
588,587.75,1.1,10,-3.5,204.5614262,52.66
585,585.25,1.1,10,-3.5,204.0953331,52.65
581,581.25,1.1,10,-3.5,203.7866752,52.64
585,585.25,1.1,10,-3.5,204.0089501,52.63
584,583.75,1.1,10,-3.5,203.9806177,52.62
583,583.25,1.1,10,-3.5,203.9403793,52.61
586,585.75,1.1,10,-3.5,204.1525894,52.6
586,585.75,1.1,10,-3.5,204.3803923,52.59
589,588.75,1.1,10,-3.5,204.5390979,52.58
586,585.75,1.1,10,-3.5,204.4004159,52.57
586,586.25,1.1,10,-3.5,204.2822196,52.56
588,588.25,1.1,10,-3.5,204.3728714,52.55
586,586.25,1.1,10,-3.5,204.2697043,52.54
591,591.25,1.1,10,-3.5,204.3444088,52.53
596,596.25,1.1,10,-3.5,204.3543307,52.52
596,595.75,1.1,10,-3.5,204.3114542,52.51
595,595.25,1.1,10,-3.5,204.1698731,52.5
594,593.75,1.1,10,-3.5,204.0274805,52.49
591,590.75,1.1,10,-3.5,203.8892208,52.48
590,589.75,1.1,10,-3.5,203.8481067,52.47
594.5,592.75,1.1,10,-3.5,203.901968,52.46
592,591.75,1.1,10,-3.5,203.8008846,52.45
589,589.25,1.1,10,-3.5,203.4085717,52.44
591,591.25,1.1,10,-3.5,203.751997,52.43
594,594.25,1.1,10,-3.5,203.8140057,52.42
595,594.75,1.1,10,-3.5,203.6661708,52.41
598,597.75,1.1,10,-3.5,203.8387377,52.4
598,598.25,1.1,10,-3.5,203.395306,52.39
596,597.75,1.1,10,-3.5,203.2989949,52.38
595,595.25,1.1,10,-3.5,203.1504817,52.37
594,594.25,1.1,10,-3.5,202.9751407,52.36
597,596.75,1.1,10,-3.5,203.1984122,52.35
594,594.25,1.1,10,-3.5,202.7720243,52.34
594,594.25,1.1,10,-3.5,202.7772162,52.33
592,591.75,1.1,10,-3.5,202.5998583,52.32
591,591.25,1.1,10,-3.5,202.4523395,52.31
589,589.25,1.1,10,-3.5,202.1579611,52.3
591,591.25,1.1,10,-3.5,202.4413752,52.29
590,590.25,1.1,10,-3.5,202.5079994,52.28
590.5,590.5,1.1,10,-3.5,202.5096347,52.27
589,589.25,1.1,10,-3.5,202.6210369,52.26
588,588.25,1.1,10,-3.5,202.4852348,52.25
591,591.25,1.1,10,-3.5,202.5767492,52.24
590,589.75,1.1,10,-3.5,202.43217,52.23
588,588.25,1.1,10,-3.5,202.3295449,52.22
591,590.75,1.1,10,-3.5,202.2570875,52.21
587,586.75,1.1,10,-3.5,201.9930156,52.2
587,586.75,1.1,10,-3.5,202.0568217,52.19
582,582.25,1.1,10,-3.5,201.8542553,52.18
580,579.75,1.1,10,-3.5,201.6211871,52.17
579.5,577.25,1.1,10,-3.5,201.6166177,52.16
578,578.25,1.1,10,-3.5,201.6750283,52.15
580,580.25,1.1,10,-3.5,201.7396249,52.14
582,581.75,1.1,10,-3.5,201.9766539,52.13
583,582.75,1.1,10,-3.5,202.0218748,52.12
579,579.25,1.1,10,-3.5,201.9987224,52.11
578,577.75,1.1,10,-3.5,202.0497543,52.1
575,574.75,1.1,10,-3.5,201.8790152,52.09
577,577.25,1.1,10,-3.5,201.9912105,52.08
574,575.75,1.1,10,-3.5,201.7436642,52.07
577,574.75,1.1,10,-3.5,201.662573,52.06
575,575.25,1.1,10,-3.5,201.7318399,52.05
573,573.25,1.1,10,-3.5,201.4753207,52.04
570,569.75,1.1,10,-3.5,201.3172299,52.03
570,570.25,1.1,10,-3.5,201.3551913,52.02
574,573.75,1.1,10,-3.5,201.4880541,52.01
577,577.25,1.1,10,-3.5,201.0634017,52
576,576.25,1.1,10,-3.5,200.9911442,51.99
579,579.25,1.1,10,-3.5,200.9702559,51.98
580,580.25,1.1,10,-3.5,200.9658116,51.97
578,577.75,1.1,10,-3.5,200.8752657,51.96
580,579.75,1.1,10,-3.5,201.0593266,51.95
577,577.25,1.1,10,-3.5,201.1623405,51.94
575,575.25,1.1,10,-3.5,201.0867635,51.93
578,578.25,1.1,10,-3.5,201.112374,51.92
583,582.75,1.1,10,-3.5,201.256463,51.91
582.5,584.25,1.1,10,-3.5,201.2538984,51.9
584.5,584.5,1.1,10,-3.5,200.9216504,51.89
584,583.75,1.1,10,-3.5,200.7402728,51.88
581,580.75,1.1,10,-3.5,200.5784205,51.87
581,580.75,1.1,10,-3.5,200.5932559,51.86
578,579.75,1.1,10,-3.5,200.7534591,51.85
581,580.75,1.1,10,-3.5,200.8318332,51.84
586,585.75,1.1,10,-3.5,201.0421483,51.83
584,584.25,1.1,10,-3.5,200.9262568,51.82
588,588.25,1.1,10,-3.5,200.9653141,51.81
592,591.75,1.1,10,-3.5,201.2874333,51.8
593,592.75,1.1,10,-3.5,201.3514507,51.79
596,595.75,1.1,10,-3.5,201.7546437,51.78
598,598.25,1.1,10,-3.5,201.8196532,51.77
600,599.75,1.1,10,-3.5,201.7542507,51.76
601,600.75,1.1,10,-3.5,201.9078864,51.75
603,603.25,1.1,10,-3.5,202.144671,51.74
603,603.25,1.1,10,-3.5,202.2593303,51.73
604,603.75,1.1,10,-3.5,202.5510701,51.72
599,599.25,1.1,10,-3.5,202.3377572,51.71
597.5,599.25,1.1,10,-3.5,202.2574601,51.7
599,599.25,1.1,10,-3.5,202.2411615,51.69
600,599.75,1.1,10,-3.5,202.0894113,51.68
603.5,601.75,1.1,10,-3.5,202.1279718,51.67
606.5,604.75,1.1,10,-3.5,201.9862582,51.66
607,607.25,1.1,10,-3.5,202.1075172,51.65
606,605.75,1.1,10,-3.5,202.2300106,51.64
611,611.25,1.1,10,-3.5,202.3154471,51.63
610,610.25,1.1,10,-3.5,201.8937881,51.62
612,612.25,1.1,10,-3.5,201.9602564,51.61
615,615.25,1.1,10,-3.5,202.028417,51.6
618,618.25,1.1,10,-3.5,202.0334858,51.59
619,618.75,1.1,10,-3.5,202.225562,51.58
621,621.25,1.1,10,-3.5,202.3320293,51.57
623,623.25,1.1,10,-3.5,202.3943644,51.56
625,625.25,1.1,10,-3.5,202.2478299,51.55
629,628.75,1.1,10,-3.5,202.5091677,51.54
627,626.75,1.1,10,-3.5,202.3831323,51.53
630,630.25,1.1,10,-3.5,202.6403203,51.52
631,631.25,1.1,10,-3.5,202.7165309,51.51
631.5,633.25,1.1,10,-3.5,202.7099268,51.5
635,634.75,1.1,10,-3.5,202.8602801,51.49
634,634.25,1.1,10,-3.5,202.8751809,51.48
634,633.75,1.1,10,-3.5,202.9093788,51.47
637,636.75,1.1,10,-3.5,203.1891948,51.46
637,636.75,1.1,10,-3.5,203.074646,51.45
634,633.75,1.1,10,-3.5,202.9931618,51.44
634,634.25,1.1,10,-3.5,203.0528995,51.43
638,638.25,1.1,10,-3.5,203.1656053,51.42
636,636.25,1.1,10,-3.5,203.1104225,51.41
638,638.25,1.1,10,-3.5,203.5564938,51.4
638,638.25,1.1,10,-3.5,203.4576384,51.39
638,637.75,1.1,10,-3.5,203.4257981,51.38
637.5,637.5,1.1,10,-3.5,203.5033717,51.37
640,640.25,1.1,10,-3.5,203.8739469,51.36
639,639.25,1.1,10,-3.5,203.9323141,51.35
638,637.75,1.1,10,-3.5,203.5703639,51.34
640,640.25,1.1,10,-3.5,203.8680378,51.33
642,642.25,1.1,10,-3.5,204.110191,51.32
645,645.25,1.1,10,-3.5,204.3588632,51.31
647,646.75,1.1,10,-3.5,204.5585217,51.3
647,646.75,1.1,10,-3.5,204.5866495,51.29
644,643.75,1.1,10,-3.5,204.484128,51.28
643.5,643.5,1.1,10,-3.5,204.5793824,51.27
641,641.25,1.1,10,-3.5,204.2916773,51.26
639,639.25,1.1,10,-3.5,204.0214577,51.25
641,641.25,1.1,10,-3.5,204.0784575,51.24
644,643.75,1.1,10,-3.5,204.2419726,51.23
641,641.25,1.1,10,-3.5,204.0705076,51.22
646,644.25,1.1,10,-3.5,204.1087411,51.21
644,643.75,1.1,10,-3.5,203.9927815,51.2
644,643.75,1.1,10,-3.5,204.0134275,51.19
643,642.75,1.1,10,-3.5,203.6701255,51.18
641,640.75,1.1,10,-3.5,203.5328508,51.17
640,639.75,1.1,10,-3.5,203.2253111,51.16
641,641.25,1.1,10,-3.5,203.3981843,51.15
637,636.75,1.1,10,-3.5,203.2068921,51.14
635,635.25,1.1,10,-3.5,203.0072588,51.13
640,639.75,1.1,10,-3.5,203.3424086,51.12
643,642.75,1.1,10,-3.5,203.4008222,51.11
644,644.25,1.1,10,-3.5,203.5383887,51.1
648,648.25,1.1,10,-3.5,203.6355696,51.09
648,648.25,1.1,10,-3.5,203.8357965,51.08
650,649.75,1.1,10,-3.5,203.9806785,51.07
648,648.25,1.1,10,-3.5,203.6994909,51.06
646,645.75,1.1,10,-3.5,203.5062789,51.05
645,644.75,1.1,10,-3.5,203.2005609,51.04
644,644.25,1.1,10,-3.5,203.1913954,51.03
645,644.75,1.1,10,-3.5,203.0560761,51.02
649,648.75,1.1,10,-3.5,203.1067602,51.01
649,649,1.1,10,-3.5,203.2036978,51
647,646.75,1.1,10,-3.5,203.0778536,50.99
646,646.25,1.1,10,-3.5,203.5325442,50.98
643,642.75,1.1,10,-3.5,203.3620552,50.97
643,643.25,1.1,10,-3.5,203.5644424,50.96
642,642.25,1.1,10,-3.5,203.4643132,50.95
639,638.75,1.1,10,-3.5,203.3929273,50.94
643,643.25,1.1,10,-3.5,203.5834043,50.93
646,646.25,1.1,10,-3.5,203.6312607,50.92
643.5,645.25,1.1,10,-3.5,203.5584016,50.91
642,641.75,1.1,10,-3.5,203.2842814,50.9
645,645.25,1.1,10,-3.5,203.2914996,50.89
644,644.25,1.1,10,-3.5,203.1432761,50.88
646,646.25,1.1,10,-3.5,203.2314541,50.87
647,646.75,1.1,10,-3.5,203.2067845,50.86
644,643.75,1.1,10,-3.5,203.1089275,50.85
649,649.25,1.1,10,-3.5,203.2290471,50.84
651,651.25,1.1,10,-3.5,203.7509122,50.83
650,649.75,1.1,10,-3.5,203.7621552,50.82
650,649.75,1.1,10,-3.5,203.4190806,50.81
653,653.25,1.1,10,-3.5,203.3907606,50.8
654,653.75,1.1,10,-3.5,203.5596645,50.79
657,657.25,1.1,10,-3.5,203.8955628,50.78
652,652.25,1.1,10,-3.5,203.9636537,50.77
650,650.25,1.1,10,-3.5,203.6501697,50.76
649,649.25,1.1,10,-3.5,203.7327829,50.75
650,649.75,1.1,10,-3.5,203.7899345,50.74
649,649.25,1.1,10,-3.5,203.5801089,50.73
647,646.75,1.1,10,-3.5,203.5795637,50.72
647,647.25,1.1,10,-3.5,203.705428,50.71
649,648.75,1.1,10,-3.5,203.7959162,50.7
648,648.25,1.1,10,-3.5,203.8893783,50.69
650,649.75,1.1,10,-3.5,203.8262107,50.68
647,646.75,1.1,10,-3.5,203.6430647,50.67
644,643.75,1.1,10,-3.5,203.2816056,50.66
639,639.25,1.1,10,-3.5,202.9349747,50.65
643,643.25,1.1,10,-3.5,203.0775881,50.64
641,640.75,1.1,10,-3.5,202.5646181,50.63
640,639.75,1.1,10,-3.5,202.4808606,50.62
636,636.25,1.1,10,-3.5,202.4537928,50.61
636.5,636.5,1.1,10,-3.5,202.548314,50.6
638,637.75,1.1,10,-3.5,202.9198073,50.59
638,637.75,1.1,10,-3.5,202.6967482,50.58
635,634.75,1.1,10,-3.5,202.4352721,50.57
637,637.25,1.1,10,-3.5,202.6367081,50.56
640,640.25,1.1,10,-3.5,202.7342412,50.55
635,634.75,1.1,10,-3.5,202.5073318,50.54
631,630.75,1.1,10,-3.5,202.1558557,50.53
629,629.25,1.1,10,-3.5,202.0979289,50.52
629,628.75,1.1,10,-3.5,201.8743322,50.51
631,631.25,1.1,10,-3.5,202.0426418,50.5
632,631.75,1.1,10,-3.5,201.974901,50.49
633,633.25,1.1,10,-3.5,201.902234,50.48
636,636.25,1.1,10,-3.5,202.0690793,50.47
640,640.25,1.1,10,-3.5,202.3751927,50.46
640,639.75,1.1,10,-3.5,202.3234276,50.45
637,636.75,1.1,10,-3.5,202.0066978,50.44
641,641.25,1.1,10,-3.5,202.2654995,50.43
641,640.75,1.1,10,-3.5,202.0891933,50.42
642,641.75,1.1,10,-3.5,202.1201407,50.41
646,646.25,1.1,10,-3.5,202.1719337,50.4
642,642.25,1.1,10,-3.5,201.8940457,50.39
642,641.75,1.1,10,-3.5,201.7538527,50.38
642,641.75,1.1,10,-3.5,201.8849008,50.37
641.5,641.5,1.1,10,-3.5,202.1978216,50.36
645,644.75,1.1,10,-3.5,202.35608,50.35
642,641.75,1.1,10,-3.5,202.3166032,50.34
642,642.25,1.1,10,-3.5,202.467257,50.33
643,641.25,1.1,10,-3.5,202.5465176,50.32
643,642.75,1.1,10,-3.5,202.7774112,50.31
641,640.75,1.1,10,-3.5,202.8325922,50.3
644,643.75,1.1,10,-3.5,203.1545055,50.29
645,644.75,1.1,10,-3.5,203.3399324,50.28
646,646.25,1.1,10,-3.5,203.3370612,50.27
647,647.25,1.1,10,-3.5,203.0721105,50.26
649,649.25,1.1,10,-3.5,203.2788813,50.25
649.5,649.5,1.1,10,-3.5,203.1672865,50.24
647,647.25,1.1,10,-3.5,203.0282703,50.23
650,650.25,1.1,10,-3.5,203.0741199,50.22
650,649.75,1.1,10,-3.5,203.041819,50.21
653,653.25,1.1,10,-3.5,203.1524601,50.2
655,654.75,1.1,10,-3.5,203.292226,50.19
653,653.25,1.1,10,-3.5,203.0865262,50.18
654,654.25,1.1,10,-3.5,203.1962876,50.17
658,656.25,1.1,10,-3.5,203.3249592,50.16
658,657.75,1.1,10,-3.5,203.427472,50.15
663,663.25,1.1,10,-3.5,203.8686358,50.14
663,662.75,1.1,10,-3.5,203.8693132,50.13
659,658.75,1.1,10,-3.5,203.7849133,50.12
661,661.25,1.1,10,-3.5,203.9018737,50.11
656,656.25,1.1,10,-3.5,203.7907588,50.1
654,653.75,1.1,10,-3.5,203.6880618,50.09
654,654.25,1.1,10,-3.5,203.855941,50.08
651,650.75,1.1,10,-3.5,203.5973216,50.07
648,647.75,1.1,10,-3.5,203.5093208,50.06
644,644.25,1.1,10,-3.5,203.3756107,50.05
643,642.75,1.1,10,-3.5,203.5151826,50.04
642,642.25,1.1,10,-3.5,203.1378063,50.03
642.5,644.75,1.1,10,-3.5,203.4591099,50.02
647,646.75,1.1,10,-3.5,203.6688886,50.01
647,646.75,1.1,10,-3.5,203.555832,50
640,639.75,1.1,10,-3.5,203.3001775,49.99
639,638.75,1.1,10,-3.5,203.3852625,49.98
633,633.25,1.1,10,-3.5,203.2385715,49.97
632,632.25,1.1,10,-3.5,203.167214,49.96
631,631.25,1.1,10,-3.5,202.8892351,49.95
633,633.25,1.1,10,-3.5,203.0442256,49.94
630,630.25,1.1,10,-3.5,202.997932,49.93
626.5,629.25,1.1,10,-3.5,202.8535892,49.92
628,628.25,1.1,10,-3.5,202.8083878,49.91
624,624.25,1.1,10,-3.5,202.6557125,49.9
620,620.25,1.1,10,-3.5,202.5152346,49.89
621,620.75,1.1,10,-3.5,202.4793161,49.88
617,617.25,1.1,10,-3.5,202.0696334,49.87
613,613.25,1.1,10,-3.5,201.7381203,49.86
613,612.75,1.1,10,-3.5,201.7041782,49.85
613,613.25,1.1,10,-3.5,201.9861861,49.84
614,613.75,1.1,10,-3.5,202.1083655,49.83
615,614.75,1.1,10,-3.5,202.0727135,49.82
613,613.25,1.1,10,-3.5,202.0332221,49.81
609,609.25,1.1,10,-3.5,201.9480756,49.8
607,606.75,1.1,10,-3.5,201.7873034,49.79
606,606.25,1.1,10,-3.5,201.584242,49.78
605,604.75,1.1,10,-3.5,201.3626665,49.77
601,601.25,1.1,10,-3.5,201.2690429,49.76
606,606.25,1.1,10,-3.5,201.1910589,49.75
608,607.75,1.1,10,-3.5,201.5249209,49.74
609,608.75,1.1,10,-3.5,201.5842189,49.73
611,611.25,1.1,10,-3.5,201.6825037,49.72
613,612.75,1.1,10,-3.5,201.7399867,49.71
612,612.25,1.1,10,-3.5,201.6674312,49.7
610,610.25,1.1,10,-3.5,201.5663928,49.69
610,609.75,1.1,10,-3.5,201.8910608,49.68
606,606.25,1.1,10,-3.5,201.7616487,49.67
605,605.25,1.1,10,-3.5,201.6015869,49.66
602,601.75,1.1,10,-3.5,201.4278269,49.65
602,601.75,1.1,10,-3.5,201.7078393,49.64
601,601.25,1.1,10,-3.5,201.6874129,49.63
599,598.75,1.1,10,-3.5,201.618683,49.62
598,598.25,1.1,10,-3.5,201.6251471,49.61
599,599.25,1.1,10,-3.5,201.9283893,49.6
597,597.25,1.1,10,-3.5,201.9190242,49.59
595,595.25,1.1,10,-3.5,201.7324032,49.58
